cells	cell_sizes	mc	median_mc_cell_size	total_mc_umis	total_mc_cells
WASP0003197	3991	142	1339	276418	157
WASP0003198	2870	37	781	99065	103
WASP0003199	841	81	739	81133	93
WASP0003201	1433	21	1182	161152	113
WASP0003202	359	168	689.5	12798	16
WASP0003204	1067	24	790.5	53527	54
WASP0003205	1406	12	1302	233680	149
WASP0003206	775	37	781	99065	103
WASP0003207	2255	72	610	38149	45
WASP0003208	1231	40	1586	315962	154
WASP0003210	1017	12	1302	233680	149
WASP0003211	183	179	572.5	93784	122
WASP0003212	1146	47	1944	161951	79
WASP0003213	1938	148	1650.5	267633	132
WASP0003214	506	116	1054	131358	101
WASP0003215	955	51	990.5	89042	80
WASP0003216	1218	131	611	115387	143
WASP0003217	1213	126	571	46857	75
WASP0003218	1764	38	784	214616	210
WASP0003219	251	100	581.5	33070	32
WASP0003220	1049	134	450	67643	109
WASP0003221	1578	21	1182	161152	113
WASP0003222	1409	21	1182	161152	113
WASP0003224	680	147	916	124136	105
WASP0003226	2701	38	784	214616	210
WASP0003228	715	131	611	115387	143
WASP0003229	2071	17	1067	192106	133
WASP0003230	659	38	784	214616	210
WASP0003232	593	72	610	38149	45
WASP0003234	1590	160	1158	127044	94
WASP0003235	509	69	413.5	21320	42
WASP0003236	967	37	781	99065	103
WASP0003237	763	32	1670	166169	91
WASP0003238	446	26	629.5	43255	58
WASP0003239	1133	78	752	56621	57
WASP0003240	1173	134	450	67643	109
WASP0003241	1230	38	784	214616	210
WASP0003242	572	116	1054	131358	101
WASP0003244	578	167	718.5	36030	46
WASP0003246	2842	179	572.5	93784	122
WASP0003247	227	134	450	67643	109
WASP0003248	377	164	702	73584	79
WASP0003249	423	169	961	68620	65
WASP0003250	743	21	1182	161152	113
WASP0003252	2293	17	1067	192106	133
WASP0003253	780	71	393	37793	74
WASP0003254	258	169	961	68620	65
WASP0003255	725	24	790.5	53527	54
WASP0003256	987	167	718.5	36030	46
WASP0003257	492	34	922	121592	109
WASP0003258	258	17	1067	192106	133
WASP0003259	1243	16	1760	149986	78
WASP0003260	1015	100	581.5	33070	32
WASP0003262	2157	7	2359	342285	131
WASP0003263	906	38	784	214616	210
WASP0003265	534	179	572.5	93784	122
WASP0003266	1005	38	784	214616	210
WASP0003267	368	134	450	67643	109
WASP0003269	366	177	541	91415	111
WASP0003271	471	12	1302	233680	149
WASP0003273	2079	12	1302	233680	149
WASP0003274	739	179	572.5	93784	122
WASP0003275	802	17	1067	192106	133
WASP0003276	1084	39	931.5	85222	78
WASP0003277	633	17	1067	192106	133
WASP0003279	2067	1	418	45590	57
WASP0003281	2171	17	1067	192106	133
WASP0003282	271	111	519	41697	71
WASP0003283	440	132	1099	220590	178
WASP0003284	1409	12	1302	233680	149
WASP0003285	1565	43	1701	211166	111
WASP0003286	1305	7	2359	342285	131
WASP0003287	865	169	961	68620	65
WASP0003288	1728	34	922	121592	109
WASP0003289	661	179	572.5	93784	122
WASP0003290	1074	2	1219	179651	117
WASP0003292	1809	38	784	214616	210
WASP0003293	589	179	572.5	93784	122
WASP0003294	6558	38	784	214616	210
WASP0003295	1616	147	916	124136	105
WASP0003296	508	131	611	115387	143
WASP0003297	4337	17	1067	192106	133
WASP0003298	1253	156	1144	121698	101
WASP0003299	906	12	1302	233680	149
WASP0003300	1160	82	1566	185719	88
WASP0003301	744	34	922	121592	109
WASP0003302	3294	158	1611	221150	105
WASP0003303	687	81	739	81133	93
WASP0003304	1833	17	1067	192106	133
WASP0003305	1458	131	611	115387	143
WASP0003306	996	131	611	115387	143
WASP0003307	643	25	2056.5	215195	94
WASP0003308	1351	79	1736.5	278774	134
WASP0003309	1557	34	922	121592	109
WASP0003310	683	34	922	121592	109
WASP0003311	412	26	629.5	43255	58
WASP0003313	569	149	1041.5	83436	68
WASP0003315	402	155	779	91305	93
WASP0003316	919	34	922	121592	109
WASP0003317	2177	147	916	124136	105
WASP0003318	336	131	611	115387	143
WASP0003319	1035	40	1586	315962	154
WASP0003320	827	134	450	67643	109
WASP0003321	2209	100	581.5	33070	32
WASP0003322	1366	131	611	115387	143
WASP0003323	676	24	790.5	53527	54
WASP0003325	1141	41	850	83256	81
WASP0003326	1192	12	1302	233680	149
WASP0003327	949	21	1182	161152	113
WASP0003328	325	43	1701	211166	111
WASP0003329	1314	37	781	99065	103
WASP0003331	846	12	1302	233680	149
WASP0003333	2949	12	1302	233680	149
WASP0003334	575	131	611	115387	143
WASP0003335	1685	38	784	214616	210
WASP0003336	451	26	629.5	43255	58
WASP0003337	1924	142	1339	276418	157
WASP0003339	1364	12	1302	233680	149
WASP0003341	1522	41	850	83256	81
WASP0003343	588	168	689.5	12798	16
WASP0003344	2262	21	1182	161152	113
WASP0003345	3011	142	1339	276418	157
WASP0003346	1110	135	989	43812	35
WASP0003347	1277	38	784	214616	210
WASP0003349	4195	12	1302	233680	149
WASP0003351	1170	24	790.5	53527	54
WASP0003352	1099	38	784	214616	210
WASP0003353	1223	131	611	115387	143
WASP0003354	1310	3	1134	102894	82
WASP0003355	795	148	1650.5	267633	132
WASP0003357	3145	142	1339	276418	157
WASP0003358	2160	183	1442.5	142073	84
WASP0003359	2064	37	781	99065	103
WASP0003362	757	26	629.5	43255	58
WASP0003363	401	128	552	92074	137
WASP0003364	680	134	450	67643	109
WASP0003365	2810	41	850	83256	81
WASP0003366	669	131	611	115387	143
WASP0003367	763	131	611	115387	143
WASP0003368	1063	38	784	214616	210
WASP0003371	2923	43	1701	211166	111
WASP0003372	446	134	450	67643	109
WASP0003373	785	167	718.5	36030	46
WASP0003374	2389	12	1302	233680	149
WASP0003375	972	3	1134	102894	82
WASP0003376	990	38	784	214616	210
WASP0003377	1028	12	1302	233680	149
WASP0003378	529	115	1035	103179	89
WASP0003379	2363	38	784	214616	210
WASP0003380	5127	7	2359	342285	131
WASP0003382	181	52	545	53240	75
WASP0003383	3849	41	850	83256	81
WASP0003384	3039	21	1182	161152	113
WASP0004001	483	6	722.5	80151	88
WASP0004005	1309	17	1067	192106	133
WASP0004006	274	134	450	67643	109
WASP0004007	639	135	989	43812	35
WASP0004010	245	134	450	67643	109
WASP0004011	683	34	922	121592	109
WASP0004016	808	17	1067	192106	133
WASP0004017	735	38	784	214616	210
WASP0004018	284	37	781	99065	103
WASP0004019	484	38	784	214616	210
WASP0004020	371	41	850	83256	81
WASP0004022	230	85	365	50717	117
WASP0004025	511	38	784	214616	210
WASP0004026	631	142	1339	276418	157
WASP0004027	112	137	263.5	21691	62
WASP0004029	1094	17	1067	192106	133
WASP0004030	363	41	850	83256	81
WASP0004031	260	167	718.5	36030	46
WASP0004032	1005	38	784	214616	210
WASP0004033	489	148	1650.5	267633	132
WASP0004036	153	184	793.5	96606	80
WASP0004039	122	175	500	52234	77
WASP0004040	185	134	450	67643	109
WASP0004044	507	34	922	121592	109
WASP0004045	182	3	1134	102894	82
WASP0004046	230	178	441.5	46734	66
WASP0004047	1473	34	922	121592	109
WASP0004048	227	134	450	67643	109
WASP0004056	973	148	1650.5	267633	132
WASP0004057	310	134	450	67643	109
WASP0004059	223	26	629.5	43255	58
WASP0004060	1132	17	1067	192106	133
WASP0004062	563	17	1067	192106	133
WASP0004063	1068	142	1339	276418	157
WASP0004065	556	12	1302	233680	149
WASP0004066	349	134	450	67643	109
WASP0004068	565	131	611	115387	143
WASP0004071	1165	12	1302	233680	149
WASP0004073	692	14	1234.5	137162	90
WASP0004074	488	34	922	121592	109
WASP0004075	789	170	777.5	104767	102
WASP0004076	325	68	921.5	73840	68
WASP0004077	377	41	850	83256	81
WASP0004078	242	21	1182	161152	113
WASP0004080	147	111	519	41697	71
WASP0004085	253	179	572.5	93784	122
WASP0004089	310	1	418	45590	57
WASP0004090	372	30	2438	222018	80
WASP0004091	379	74	1511	114474	68
WASP0004092	729	160	1158	127044	94
WASP0004094	450	12	1302	233680	149
WASP0004095	129	131	611	115387	143
WASP0004096	456	17	1067	192106	133
WASP0004097	667	38	784	214616	210
WASP0004098	338	32	1670	166169	91
WASP0004101	710	148	1650.5	267633	132
WASP0004102	150	38	784	214616	210
WASP0004103	256	21	1182	161152	113
WASP0004104	460	34	922	121592	109
WASP0004105	407	134	450	67643	109
WASP0004106	362	12	1302	233680	149
WASP0004110	162	1	418	45590	57
WASP0004111	441	12	1302	233680	149
WASP0004113	1320	34	922	121592	109
WASP0004116	1142	158	1611	221150	105
WASP0004117	774	160	1158	127044	94
WASP0004118	513	24	790.5	53527	54
WASP0004119	362	34	922	121592	109
WASP0004123	379	37	781	99065	103
WASP0004124	277	34	922	121592	109
WASP0004125	548	81	739	81133	93
WASP0004126	548	38	784	214616	210
WASP0004128	245	26	629.5	43255	58
WASP0004130	990	21	1182	161152	113
WASP0004131	864	12	1302	233680	149
WASP0004132	517	17	1067	192106	133
WASP0004133	164	37	781	99065	103
WASP0004134	325	172	471	45743	70
WASP0004135	734	148	1650.5	267633	132
WASP0004138	486	131	611	115387	143
WASP0004140	205	12	1302	233680	149
WASP0004141	237	169	961	68620	65
WASP0004142	500	38	784	214616	210
WASP0004143	555	17	1067	192106	133
WASP0004145	212	71	393	37793	74
WASP0004147	476	12	1302	233680	149
WASP0004148	889	12	1302	233680	149
WASP0004149	401	41	850	83256	81
WASP0004150	279	131	611	115387	143
WASP0004151	194	83	431	47460	99
WASP0004152	390	38	784	214616	210
WASP0004153	596	131	611	115387	143
WASP0004154	536	141	1374	179627	107
WASP0004155	187	131	611	115387	143
WASP0004156	608	40	1586	315962	154
WASP0004158	186	38	784	214616	210
WASP0004159	576	17	1067	192106	133
WASP0004160	802	12	1302	233680	149
WASP0004161	426	131	611	115387	143
WASP0004163	1111	131	611	115387	143
WASP0004166	358	41	850	83256	81
WASP0004167	371	147	916	124136	105
WASP0004168	366	37	781	99065	103
WASP0004169	1044	21	1182	161152	113
WASP0004170	872	21	1182	161152	113
WASP0004174	827	21	1182	161152	113
WASP0004176	244	38	784	214616	210
WASP0004177	555	17	1067	192106	133
WASP0004178	498	76	995	96638	89
WASP0004181	134	134	450	67643	109
WASP0004182	162	129	979.5	202435	190
WASP0004183	131	114	498	40774	75
WASP0004184	652	41	850	83256	81
WASP0004187	886	38	784	214616	210
WASP0004188	632	158	1611	221150	105
WASP0004189	246	115	1035	103179	89
WASP0004190	603	71	393	37793	74
WASP0004191	375	34	922	121592	109
WASP0004192	604	21	1182	161152	113
WASP0004193	229	131	611	115387	143
WASP0004194	226	34	922	121592	109
WASP0004195	177	38	784	214616	210
WASP0004196	631	184	793.5	96606	80
WASP0004197	410	131	611	115387	143
WASP0004200	210	2	1219	179651	117
WASP0004203	156	167	718.5	36030	46
WASP0004205	370	32	1670	166169	91
WASP0004206	307	34	922	121592	109
WASP0004207	923	34	922	121592	109
WASP0004208	825	142	1339	276418	157
WASP0004209	1449	7	2359	342285	131
WASP0004210	241	17	1067	192106	133
WASP0004211	417	59	417.5	16962	34
WASP0004212	581	41	850	83256	81
WASP0004213	180	85	365	50717	117
WASP0004214	387	21	1182	161152	113
WASP0004215	449	39	931.5	85222	78
WASP0004216	748	21	1182	161152	113
WASP0004217	746	17	1067	192106	133
WASP0004218	1008	113	1652	260956	141
WASP0004221	580	41	850	83256	81
WASP0004226	1664	41	850	83256	81
WASP0004227	345	36	1464.5	123374	76
WASP0004229	418	34	922	121592	109
WASP0004230	148	128	552	92074	137
WASP0004233	153	55	538	27002	47
WASP0004235	992	12	1302	233680	149
WASP0004238	467	26	629.5	43255	58
WASP0004239	888	21	1182	161152	113
WASP0004240	391	46	482	44826	75
WASP0004241	314	131	611	115387	143
WASP0004243	636	12	1302	233680	149
WASP0004244	113	59	417.5	16962	34
WASP0004245	1015	21	1182	161152	113
WASP0004246	1025	142	1339	276418	157
WASP0004250	359	34	922	121592	109
WASP0004253	1010	40	1586	315962	154
WASP0004255	275	38	784	214616	210
WASP0004256	191	17	1067	192106	133
WASP0004257	551	21	1182	161152	113
WASP0004258	287	129	979.5	202435	190
WASP0004259	370	24	790.5	53527	54
WASP0004260	407	76	995	96638	89
WASP0004261	712	12	1302	233680	149
WASP0004262	373	64	814	63307	67
WASP0004263	1062	41	850	83256	81
WASP0004266	407	34	922	121592	109
WASP0004267	812	37	781	99065	103
WASP0004268	185	38	784	214616	210
WASP0004269	450	74	1511	114474	68
WASP0004272	182	59	417.5	16962	34
WASP0004274	275	38	784	214616	210
WASP0004275	274	38	784	214616	210
WASP0004279	491	65	894	46616	43
WASP0004281	1073	17	1067	192106	133
WASP0004282	129	165	504	12877	21
WASP0004284	719	17	1067	192106	133
WASP0004285	304	26	629.5	43255	58
WASP0004286	258	184	793.5	96606	80
WASP0004287	206	128	552	92074	137
WASP0004288	614	103	875	167343	155
WASP0004289	767	65	894	46616	43
WASP0004291	1362	38	784	214616	210
WASP0004292	182	134	450	67643	109
WASP0004293	673	128	552	92074	137
WASP0004295	310	38	784	214616	210
WASP0004296	684	37	781	99065	103
WASP0004299	140	126	571	46857	75
WASP0004300	957	34	922	121592	109
WASP0004303	609	41	850	83256	81
WASP0004304	480	40	1586	315962	154
WASP0004308	400	134	450	67643	109
WASP0004310	425	1	418	45590	57
WASP0004311	581	12	1302	233680	149
WASP0004314	1048	12	1302	233680	149
WASP0004316	515	71	393	37793	74
WASP0004317	247	164	702	73584	79
WASP0004318	566	17	1067	192106	133
WASP0004319	670	12	1302	233680	149
WASP0004320	650	29	2154	358754	144
WASP0004321	742	34	922	121592	109
WASP0004322	209	37	781	99065	103
WASP0004323	272	131	611	115387	143
WASP0004324	913	30	2438	222018	80
WASP0004325	185	167	718.5	36030	46
WASP0004327	725	41	850	83256	81
WASP0004328	1029	7	2359	342285	131
WASP0004331	227	167	718.5	36030	46
WASP0004333	254	165	504	12877	21
WASP0004334	1131	34	922	121592	109
WASP0004335	670	160	1158	127044	94
WASP0004336	209	41	850	83256	81
WASP0004337	571	100	581.5	33070	32
WASP0004338	312	155	779	91305	93
WASP0004339	241	102	772	76353	89
WASP0004340	425	116	1054	131358	101
WASP0004341	237	155	779	91305	93
WASP0004345	138	131	611	115387	143
WASP0004346	366	38	784	214616	210
WASP0004348	588	38	784	214616	210
WASP0004349	206	37	781	99065	103
WASP0004350	806	34	922	121592	109
WASP0004351	351	24	790.5	53527	54
WASP0004352	706	34	922	121592	109
WASP0004353	314	55	538	27002	47
WASP0004355	849	17	1067	192106	133
WASP0004356	328	12	1302	233680	149
WASP0004357	525	41	850	83256	81
WASP0004359	496	131	611	115387	143
WASP0004360	1474	100	581.5	33070	32
WASP0004362	785	8	2571.5	315122	108
WASP0004363	299	54	360	24509	61
WASP0004364	458	85	365	50717	117
WASP0004365	631	71	393	37793	74
WASP0004367	350	176	526	99363	127
WASP0004368	714	17	1067	192106	133
WASP0004369	283	38	784	214616	210
WASP0004372	281	147	916	124136	105
WASP0004373	817	34	922	121592	109
WASP0004374	189	83	431	47460	99
WASP0004378	483	34	922	121592	109
WASP0004380	671	7	2359	342285	131
WASP0004382	507	71	393	37793	74
WASP0004383	491	71	393	37793	74
WASP0004384	401	21	1182	161152	113
WASP0005001	698	17	1067	192106	133
WASP0005002	674	12	1302	233680	149
WASP0005003	1727	38	784	214616	210
WASP0005005	262	71	393	37793	74
WASP0005006	626	26	629.5	43255	58
WASP0005008	965	21	1182	161152	113
WASP0005011	350	41	850	83256	81
WASP0005012	2139	2	1219	179651	117
WASP0005013	2141	24	790.5	53527	54
WASP0005014	192	147	916	124136	105
WASP0005015	582	21	1182	161152	113
WASP0005016	1235	142	1339	276418	157
WASP0005017	1440	21	1182	161152	113
WASP0005019	1549	38	784	214616	210
WASP0005020	1182	14	1234.5	137162	90
WASP0005021	1340	41	850	83256	81
WASP0005022	559	41	850	83256	81
WASP0005023	323	71	393	37793	74
WASP0005024	809	12	1302	233680	149
WASP0005026	301	34	922	121592	109
WASP0005027	962	39	931.5	85222	78
WASP0005028	1364	24	790.5	53527	54
WASP0005029	323	131	611	115387	143
WASP0005030	1170	86	1055	73941	57
WASP0005032	651	41	850	83256	81
WASP0005033	452	38	784	214616	210
WASP0005035	1395	17	1067	192106	133
WASP0005036	671	40	1586	315962	154
WASP0005038	612	37	781	99065	103
WASP0005041	245	184	793.5	96606	80
WASP0005042	815	38	784	214616	210
WASP0005043	1982	40	1586	315962	154
WASP0005044	947	21	1182	161152	113
WASP0005047	1156	24	790.5	53527	54
WASP0005048	1365	117	1137	186581	133
WASP0005049	427	17	1067	192106	133
WASP0005050	727	64	814	63307	67
WASP0005051	687	38	784	214616	210
WASP0005052	1049	37	781	99065	103
WASP0005054	1088	21	1182	161152	113
WASP0005055	483	21	1182	161152	113
WASP0005056	431	17	1067	192106	133
WASP0005057	867	38	784	214616	210
WASP0005058	370	47	1944	161951	79
WASP0005059	163	100	581.5	33070	32
WASP0005060	1201	21	1182	161152	113
WASP0005062	795	115	1035	103179	89
WASP0005063	273	83	431	47460	99
WASP0005064	366	134	450	67643	109
WASP0005066	469	34	922	121592	109
WASP0005067	330	86	1055	73941	57
WASP0005069	572	37	781	99065	103
WASP0005070	610	17	1067	192106	133
WASP0005071	1350	38	784	214616	210
WASP0005072	464	38	784	214616	210
WASP0005073	985	24	790.5	53527	54
WASP0005074	638	116	1054	131358	101
WASP0005075	973	34	922	121592	109
WASP0005076	850	41	850	83256	81
WASP0005077	193	93	287.5	18059	54
WASP0005078	598	131	611	115387	143
WASP0005079	1613	21	1182	161152	113
WASP0005081	825	148	1650.5	267633	132
WASP0005082	1680	24	790.5	53527	54
WASP0005083	146	128	552	92074	137
WASP0005086	599	142	1339	276418	157
WASP0005087	305	124	1409	193314	121
WASP0005088	1748	30	2438	222018	80
WASP0005089	1363	41	850	83256	81
WASP0005090	901	21	1182	161152	113
WASP0005093	138	137	263.5	21691	62
WASP0005094	728	131	611	115387	143
WASP0005095	539	41	850	83256	81
WASP0005096	914	34	922	121592	109
WASP0005098	413	134	450	67643	109
WASP0005099	1053	116	1054	131358	101
WASP0005100	815	43	1701	211166	111
WASP0005101	657	37	781	99065	103
WASP0005102	460	38	784	214616	210
WASP0005103	504	26	629.5	43255	58
WASP0005109	456	134	450	67643	109
WASP0005110	764	38	784	214616	210
WASP0005111	1473	41	850	83256	81
WASP0005112	277	131	611	115387	143
WASP0005116	493	83	431	47460	99
WASP0005118	991	38	784	214616	210
WASP0005120	1103	34	922	121592	109
WASP0005121	981	17	1067	192106	133
WASP0005123	447	77	1281	152669	93
WASP0005124	462	71	393	37793	74
WASP0005126	324	153	2086.5	170742	62
WASP0005128	159	126	571	46857	75
WASP0005131	633	38	784	214616	210
WASP0005132	460	164	702	73584	79
WASP0005133	588	71	393	37793	74
WASP0005137	494	24	790.5	53527	54
WASP0005138	722	34	922	121592	109
WASP0005139	1215	34	922	121592	109
WASP0005140	818	3	1134	102894	82
WASP0005141	432	34	922	121592	109
WASP0005142	814	12	1302	233680	149
WASP0005143	2174	184	793.5	96606	80
WASP0005145	650	41	850	83256	81
WASP0005146	665	34	922	121592	109
WASP0005147	170	155	779	91305	93
WASP0005149	228	126	571	46857	75
WASP0005151	1219	148	1650.5	267633	132
WASP0005153	682	17	1067	192106	133
WASP0005155	319	155	779	91305	93
WASP0005156	1489	23	2397.5	423615	158
WASP0005160	765	20	1963	273892	115
WASP0005161	811	113	1652	260956	141
WASP0005163	193	184	793.5	96606	80
WASP0005164	780	17	1067	192106	133
WASP0005165	413	142	1339	276418	157
WASP0005166	811	37	781	99065	103
WASP0005168	999	134	450	67643	109
WASP0005169	317	131	611	115387	143
WASP0005170	1067	10	2496	273387	97
WASP0005171	675	38	784	214616	210
WASP0005172	2256	38	784	214616	210
WASP0005176	359	128	552	92074	137
WASP0005178	1271	113	1652	260956	141
WASP0005179	346	59	417.5	16962	34
WASP0005180	767	38	784	214616	210
WASP0005181	437	38	784	214616	210
WASP0005182	1158	24	790.5	53527	54
WASP0005184	853	41	850	83256	81
WASP0005186	170	38	784	214616	210
WASP0005187	298	38	784	214616	210
WASP0005189	884	131	611	115387	143
WASP0005190	1014	12	1302	233680	149
WASP0005191	1677	21	1182	161152	113
WASP0005192	822	134	450	67643	109
WASP0005193	283	164	702	73584	79
WASP0005196	569	24	790.5	53527	54
WASP0005197	293	24	790.5	53527	54
WASP0005199	776	117	1137	186581	133
WASP0005200	401	24	790.5	53527	54
WASP0005202	659	17	1067	192106	133
WASP0005204	521	26	629.5	43255	58
WASP0005205	776	12	1302	233680	149
WASP0005208	577	24	790.5	53527	54
WASP0005209	1987	12	1302	233680	149
WASP0005210	876	21	1182	161152	113
WASP0005211	542	24	790.5	53527	54
WASP0005212	1269	20	1963	273892	115
WASP0005215	3645	12	1302	233680	149
WASP0005216	2027	12	1302	233680	149
WASP0005218	103	126	571	46857	75
WASP0005219	1113	10	2496	273387	97
WASP0005220	507	147	916	124136	105
WASP0005221	551	131	611	115387	143
WASP0005222	1128	142	1339	276418	157
WASP0005224	1114	41	850	83256	81
WASP0005228	383	117	1137	186581	133
WASP0005229	480	2	1219	179651	117
WASP0005230	721	12	1302	233680	149
WASP0005231	386	167	718.5	36030	46
WASP0005232	474	24	790.5	53527	54
WASP0005233	565	17	1067	192106	133
WASP0005235	962	142	1339	276418	157
WASP0005236	351	34	922	121592	109
WASP0005239	239	71	393	37793	74
WASP0005242	603	38	784	214616	210
WASP0005243	405	134	450	67643	109
WASP0005244	671	40	1586	315962	154
WASP0005247	1037	12	1302	233680	149
WASP0005248	1827	12	1302	233680	149
WASP0005249	311	134	450	67643	109
